3.3,3.6,11.88,4.121,46.2079,49.9,54.9,54.4043,0.043,56.733,58.9207,20.8793,37.3194,0.7219,35.4363,63.3385,1.2252,2.188,0,939.8093,101.3031,94.9363,230.28,20.5,1.4,6.9,1.5,0,0,0,15.9079,220
3.3,3.6,11.88,4.124,46.0735,50.7,54.9,57.1365,0.045,59.671,61.1258,17.4689,12.1565,31.5003,28.5786,19.8878,51.5336,0.3514,1.1033,939.6781,102.1898,95.8105,248.69,19.8,0.5,4.2,0.8,0,8.4,0.9,11.4735,220
3.3,3.6,11.88,4.138,47.4721,45.5,47.4,59.3592,0.01,59.843,62.0869,18.2077,43.1468,0.7324,29.3261,69.4942,1.1796,2.2434,0,-,-,-,-,21.41,1,7.81,7.2,0.11,0.24,0,9.7021,220
3.3,3.6,11.88,4.136,46.0092,48.5,51.1,56.678,0.02,58.114,59.8476,25.3779,34.4307,0.039,42.4042,57.5307,0.0651,1.7336,0,-,-,-,-,25.4,1.4,3.9,3.8,0.1,0,0,11.4092,220
3.3,3.6,11.88,4.118,47.4033,46.3,46.9,57.0885,0.015,58.067,59.2163,17.6878,5.0359,36.4927,29.8697,8.5042,61.626,0.1831,0.9661,-,-,-,-,23.1,0.2,1.4,0,1,6.2,3.6,11.9033,220
5,3.6,18,4.156,73,50.9,50.2,74.9459,0.043,78.986,83.2329,29.0183,26.1902,28.0244,34.864,31.4662,33.6699,1.1575,3.0895,956.7142,93.0137,88.7775,198.81,39.5,2.4,4.8,0.1,1.7,3,0,21.5,220
5,3.6,18,4.168,72.6,49.39,51.3,91.3294,0.046,94.161,96.2135,26.7076,26.0569,43.449,27.7587,27.0824,45.1589,0.9082,1.1446,929.336,113.0937,104.9524,231.61,31.2,3.1,3,2.7,7,5.9,4.3,15.4,220
5,3.6,18,4.153,73.2,47.6,47.7,84.683,0.041,87.541,95.0702,24.5678,41.1766,29.3259,25.8417,43.3118,30.8465,2.9339,4.5957,951.7815,70.9578,67.2907,138.3,32.9,0.6,5.2,0,4.4,0.9,0,29.2,220
5,3.6,18,4.153,72.5,51.1,52.09,78.3018,0.04,82.837,84.5073,21.1343,38.4984,24.8747,25.0088,45.5563,29.4349,0.9945,0.676,924.5232,75.3585,69.372,219.83,39.3,4.1,4.7,1.5,1.9,3.7,0.81,16.49,220
5,3.6,18,4.189,72.0475,53.2,51.3,86.2598,0.041,89.342,91.2568,25.5433,28.491,37.2225,27.9905,31.2207,40.7888,0.8344,1.0803,929.1241,69.0667,63.956,150.1,33.3,3.8,5.9,0,2.5,9.1,2.5,14.9475,220
5,3.6,18,4.19,71.993,52.7,51.9,77.1442,0.051,80.877,82.7572,19.1798,20.5921,42.9853,23.176,24.8825,51.9415,0.5713,1.3085,933.9485,113.6693,105.8905,238.12,30.5,2.8,6.1,2.1,4.8,10.5,0,15.193,220
5,3.6,18,4.168,72.9903,54.1,52.7,76.1098,0.051,81.973,83.654,37.8035,26.9924,18.8581,45.1903,32.2667,22.543,0.8681,0.813,941.3726,96.217,90.3078,206.33,43,2.5,6.3,0.4,1.6,3.3,0.9,14.9903,220
5,3.6,18,4.179,72.7944,53.6,54.6,84.4498,0.04,87.798,89.9347,30.6379,31.9828,27.314,34.0669,35.5622,30.3709,1.0476,1.0889,930.086,42.1005,38.949,81.25,33.8,2,10.8,0.2,0.8,7.2,0.7,17.2944,220
5,3.6,18,4.18,72.7,48.5,48.8,74.9732,0.038,78.916,80.9048,31.188,20.9134,28.8034,38.549,25.8494,35.6016,0.8492,1.1394,935.272,43.1056,40.0783,102.76,40.7,1.2,4,0.3,0.7,7.4,0.6,17.8,220
5,3.6,18,4.17,72.7,48.1,51.09,71.7913,0.048,76.497,78.4384,23.8422,29.5627,25.0335,30.3961,37.6891,31.9148,1.075,0.8667,937.0686,99.1231,92.6363,204.06,38.9,3.9,4.3,0.3,4.5,3,0.21,17.59,220
5,3.6,18,4.153,70.4393,47,49.5,70.5834,0.035,76.283,77.5769,34.1611,33.4344,9.9813,44.0352,43.0984,12.8664,0.9414,0.3528,956.0369,106.4695,101.922,233.43,41.956,0.55,2.65,0.6,1.21,6.89,1.14,15.4433,220
5,3.6,18,4.152,70.4892,47.9,47.6,79.1383,0.038,83.984,85.5504,29.7259,38.0215,17.803,34.7466,44.4434,20.8099,0.9555,0.6107,505.1184,413.1214,88.3005,195.01,38.056,4.475,6.815,2.22,0.4,3.86,0.447,14.2162,220
5,3.6,18,4.15,70.5057,49.1,48.2,71.7699,0.035,78.425,79.7885,29.8003,41.723,8.2653,37.349,52.292,10.359,1.0669,0.2962,955.8221,103.9203,99.3759,257.03,41.9577,2.3,7.64,2.24,0.4492,1.2327,0.4167,14.2694,220
5,3.6,18,4.153,72.9381,51.4,47.6,78.6753,0.042,81.012,84.0068,23.7593,20.7641,39.4834,28.2826,24.7171,47.0003,1.3171,1.6777,971.1702,99.0601,96.3477,188.18,33.4,1.44,2.94,2.54,2.34,7.64,3.14,19.4981,220
5,3.6,18,4.123,72.5702,47.8,48.2,79.6632,0.052,83.521,86.3076,22.4662,19.8177,44.0237,26.0303,22.9617,51.0079,0.8588,1.9274,932.2597,118.5902,110.4258,271.48,32.8,0.4,3.1,1.1,3.3,8.9,0.9,22.0702,220
5,3.6,18,4.085,72.747,55,51.9,74.7592,0.054,78.526,81.1957,24.6081,16.6682,39.9195,30.3071,20.5284,49.1645,0.8474,1.8224,941.2138,116.2447,109.1492,242.29,33.6,0.5,1.5,1.5,4.3,8.2,1.1,22.047,220
5,3.6,18,4.096,72.719,51.9,53.1,64.5206,0.047,69.207,70.8499,27.478,16.4486,26.9234,38.7834,23.216,38.0005,0.5772,1.0658,940.4105,113.906,106.8731,244.02,43.1,1.1,2.6,0.7,1.6,6.7,0.8,16.119,220
5,3.6,18,4.156,72.8086,52.3,54.3,78.4261,0.049,81.675,84.6503,24.8493,38.3764,21.4246,29.3552,45.3352,25.3096,1.9617,1.0139,940.2787,98.1402,92.165,203.65,29.6,6.3,9.1,0.5,1.8,3.6,1.4,20.5086,220
5,3.6,18,4.134,70.4409,49.7,49.2,92.286,0.027,94.348,97.3381,24.2284,37.6961,35.4137,24.891,38.727,36.3821,1.6298,1.36,-,-,-,-,30.64,3.98,6.27,2.06,1.12,8.23,1.51,16.6309,220
5,3.6,18,4.137,70.621,48.3,45.7,92.582,0.026,94.403,98.9686,25.1748,37.433,36.3607,25.4372,37.8231,36.7397,2.1261,2.4391,-,-,-,-,28.62,3.7,6.3,0.91,0,7.08,0.03,23.981,220
5,3.6,18,4.112,70.5562,50.6,48.5,83.0463,0.024,86.186,88.7318,33.0421,46.9709,8.7189,37.2381,52.9358,9.8261,2.1461,0.3998,-,-,-,-,37,2,8,0.6,0.3,1.5,0.6,20.5562,220
5,3.6,18,4.138,70.617,48,45.8,89.6508,0.029,92.743,96.0794,28.6192,31.1255,36.3348,29.787,32.3955,37.8175,1.4339,1.9023,-,-,-,-,31.4,2.9,5.9,0.8,0.8,6.7,2,20.117,220
5,3.6,18,4.157,72.9619,48.1,45.1,83.9463,0.027,85.844,94.0338,20.5016,73.5309,0.0013,21.8023,78.1962,0.0014,8.1902,0,-,-,-,-,29.6,3.4,11.3,3.3,0,0,0,25.3619,220
5,3.6,18,4.107,72.896,47.6,48.6,85.0414,0.027,88.211,91.3819,27.0752,7.4481,56.8586,29.6286,8.1505,62.2209,0.3753,2.796,-,-,-,-,34.6,2.6,1.9,0.4,1.4,9.6,0,22.396,220
5,3.6,18,4.023,72.9603,48.5,45.9,78.2612,0.024,81.887,84.1638,33.2316,50.6743,0.2579,39.4844,60.2092,0.3064,2.1499,0.1267,-,-,-,-,39,0.7,7.7,0.1,0.1,0.1,0.1,25.1603,220
5,3.6,18,4.15,72.6,47.7,46.2,89.9105,0.029,93.569,97.3389,29.6154,17.7438,49.9797,30.4251,18.2289,51.346,0.8272,2.9426,-,-,-,-,34.5,0.7,2.9,0.7,4.1,9.4,0.2,20.1,220
5,3.6,18,4.17,72.51,49.4,50.1,92.4572,0.031,96.116,99.2085,26.2328,8.5691,64.4066,26.4421,8.6374,64.9205,0.4344,2.6584,-,-,-,-,30.4,0.5,2.2,0.5,2.4,11.6,1.1,23.81,220
5,3.6,18,4.175,72.9,49.3,49.3,91.3603,0.031,94.499,98.519,30.6443,30.6016,37.2732,31.1049,31.0616,37.8335,1.7017,2.3185,-,-,-,-,34.5,1.1,0.9,1.6,1,7.1,1.4,25.3,220
5,3.6,18,4.146,72.7,47.9,50.7,92.6275,0.03,95.68,98.8747,33.2125,42.3193,23.3429,33.5905,42.8009,23.6086,2.1108,1.0837,-,-,-,-,35.5,2.3,4.1,0.3,2.4,5.9,1.3,20.9,220
5,3.6,18,4.015,72.809,48.5,48.3,93.672,0.032,97.396,105.8699,34.3582,61.4817,10.0299,32.4533,58.0729,9.4738,7.9708,0.5028,-,-,-,-,34.3,0.9,2.6,0.9,2.4,8.5,0.7,22.509,220
3,3.6,10.8,4.145,45.35,46.9,52.6,56.5601,0.035,59.195,59.6713,2.9543,6.1184,50.5986,4.9509,10.2535,84.7956,0.0804,0.3954,969.9213,110.1435,106.9127,322.92,7.97,1.38,6.3948,0.7029,12.74,11.2,1.97,2.9923,150
3,3.6,10.8,4.155,45.535,47.7,47.6,62.5067,0.037,72.177,74.1705,18.0133,55.1374,1.0198,24.2863,74.3388,1.3749,1.9932,0,962.8308,96.4929,92.9224,215.73,17.22,9.2,9.03,1.13,0,0,0,8.955,150
3,3.6,10.8,4.153,45.4902,46.1,50.6,53.8194,0.037,55.365,59.4919,5.2973,53.3327,0.8619,8.9042,89.647,1.4488,4.1272,0,954.4605,109.6566,105.1365,324.99,6.59,8.71,7.8,4.65,0.1,0.2,0.15,17.2902,150
3,3.6,10.8,4.155,45.5522,47.4,47.7,59.8225,0.033,61.713,63.3405,10.0176,21.6913,31.6316,15.8155,34.2456,49.9389,0.5914,1.0365,911.0235,100.6167,100.2804,240.74,13.07,4.06,4.38,2.57,2.95,4.7,3.13,10.6922,150
3.44,3.63,12.487,-,47.5,37,37,66.9041,0.08,68.393,71.8813,11.2502,60.1641,0.467,15.6511,83.6993,0.6496,3.4881,0,907.7438,95.6773,86.9608,266.08,12.8,7.5,13.1,3.3,0.1,0,0,10.7,250
3.44,3.63,12.487,-,47.5,37,37,68.7055,0.03,69.379,75.86,12.3031,63.0676,0.4893,16.2181,83.1368,0.6451,6.4809,0,906.1927,72.5887,65.9006,237.99,16.2,5.1,13.9,1.4,0,0,0,10.9,250
3.44,3.63,12.487,-,47.5,37,37,62.2981,0.028,63.099,75.6001,11.1129,63.9207,0.5665,14.6996,84.5511,0.7493,12.5016,0,907.6362,91.8451,83.4662,284.14,9.7,9.7,11.6,0.7,0,0,0,15.8,250
3.44,3.63,12.487,4.14,47.72,51.2,48.2,56.3726,0.034,58.018,58.5529,19.7985,11.5072,27.2471,33.813,19.6527,46.5342,0.1862,0.3489,958.857,98.5567,93.9256,257.13,25.2,0.38,3.85,0.92,3.44,5.88,0.51,7.54,250
3.44,3.63,12.487,4.16,47.85,48.6,49.4,57.6979,0.035,59.507,60.5638,19.8087,25.8695,14.8855,32.7072,42.7145,24.5783,0.5609,0.4955,948.9432,91.6516,86.8217,216.98,25.3,1.3,6.73,0.73,0.15,3,0.51,10.13,250
3.44,3.63,12.487,4.14,47.96,51.1,50.8,56.0615,0,56.066,57.7587,11.8598,44.2204,1.6785,20.5333,76.5606,2.9061,1.5464,0.1468,959.5866,91.8455,88.1337,241.09,14.3,10,11.81,0.58,0,0,0,11.27,250
3.44,3.63,12.487,4.14,47.81,47.7,50.6,50.6283,0.03,52.46,54.0822,6.1861,47.0819,0.8143,11.4383,87.0561,1.5056,1.6223,0,949.0598,93.2983,88.394,217.54,13.61,12.28,10.01,0.99,0,0,0,10.92,250
3.44,3.63,12.487,4.159,47.86,49.1,52.3,67.9553,0.018,69.074,69.6959,33.3619,28.7618,7.5722,47.8679,41.2675,10.8646,0.4833,0.1385,-,-,-,-,26.82,1.52,7.96,0.96,0.32,1.24,0.5,8.54,250
3.44,3.63,12.487,4.167,47.92,49.4,47.9,70.6885,0.018,71.704,74.0742,23.0597,50.3149,0.6996,31.1306,67.925,0.9445,2.3706,0,-,-,-,-,21.73,1.21,12.47,0,0,0,0,12.51,250
3.44,3.63,12.487,3.795,47.86,50.4,52.3,53.5055,0.016,55.067,55.8701,25.6479,30.0731,0.1491,45.9063,53.8267,0.2669,0.8027,0,-,-,-,-,30.79,0.79,6.55,1.53,0,0,0,8.2,250
3.44,3.63,12.487,3.784,47.93,50.8,52.3,47.9108,0.011,49.077,49.6591,24.9572,24.5798,0.1221,50.2571,49.4971,0.2458,0.582,0,-,-,-,-,32.48,0.62,5.67,1.82,0,0,0,7.34,250
3.44,3.63,12.487,3.792,47.78,47.9,52.3,51.6921,0.013,52.864,53.6756,23.853,29.7603,0.0622,44.4392,55.4449,0.116,0.8116,0,-,-,-,-,28.69,0.7,8.88,2.51,0,0,0,7,250
3.44,3.63,12.487,3.795,47.73,48,52.3,52.6016,0.015,53.845,54.4006,30.8437,23.5177,0.0391,56.6975,43.2306,0.0719,0.5556,0,-,-,-,-,33.31,0.57,5.06,1.31,0,0,0,7.48,250
3.44,3.63,12.487,5.945,47.74,53.5,52.9,13.721,0.004,15.513,15.5137,15.1967,0.1246,0.1924,97.9565,0.8033,1.2401,0.0005,0,-,-,-,-,47.56,0,0,0,0,0,0,0.18,250
3.44,3.63,12.487,3.63,47.85,53.5,52.9,40.963,0.015,43.225,43.4611,27.4025,15.9456,0.1131,63.0506,36.6893,0.2601,0.2363,0,-,-,-,-,38.47,0.44,2.55,0.49,0,0,0,5.9,250
3.44,3.63,12.487,3.624,47.81,50.8,52.9,38.1777,0.01,32.632,33.0177,8.9705,21.4111,2.6361,27.1687,64.8474,7.9839,0.3854,0,-,-,-,-,15.24,11.26,12.38,4,0,0,0,4.93,250
3.44,3.63,12.487,3.63,47.88,47.7,52.9,41.3088,0.012,34.931,35.1254,0,35.1254,0,0,100,0,0.1946,0,-,-,-,-,38.49,0.54,2.4,0.31,0,0,0,6.14,250
3.44,3.63,12.487,3.413,47.8,50.2,52.9,5.2671,0.001,5.136,5.1357,0,5.1357,0,0,100,0,0.0001,0,-,-,-,-,47.7,0,0,0,0,0,0,0.1,250
3.44,3.63,12.487,3.455,47.89,50.2,52.9,6.9999,0.002,6.393,6.3935,4.0394,1.2207,1.1334,63.18,19.0931,17.7269,0.0003,0,-,-,-,-,47.7,0,0,0,0,0,0,0.19,250
3.5,3.63,12.7,-,47,39.4,39.1,78.77,0.033,79.278,87.4797,12.5393,64.954,9.9865,14.3339,74.2503,11.4158,7.6532,0.5486,990.0082,84.8989,84.0599,256.22,11.3,3.6,11.3,1.7,0.4,1.8,0.1,16.8,-
3.5,3.63,12.7,-,47,38.2,38.7,66.2283,0.026,66.712,69.409,15.5178,36.3718,17.5194,22.3571,52.4022,25.2408,1.613,1.0842,772.1153,106.7582,82.5554,252.98,15.2,2.1,12.7,1.4,0.9,3.1,0.4,11.2,-
3.5,3.63,12.7,-,47,37,37,74.7957,0.051,75.755,90.8477,10.8615,79.4552,0.5311,11.9557,87.4598,0.5846,15.093,0,904.9457,93.7054,84.7081,246.41,11.3,4,10.6,3.7,0,0,0,17.4,-
3.5,3.63,12.7,-,47,38.5,37,80.3242,0.06,81.618,90.4708,11.561,78.3986,0.5112,12.7787,86.6562,0.5651,8.8525,0,898.9178,94.6164,85.0794,255.21,10.5,8.5,13.5,1.7,0,0,0,12.8,-
3.5,3.63,12.7,-,47,38.4,37,85.6615,0.058,86.78,96.8249,10.8997,85.3192,0.6061,11.2571,88.117,0.6259,10.0448,0,893.04,92.6823,82.7961,259.67,12,0.2,16.9,3.1,0,0,0,14.8,-
3.5,3.63,12.7,-,47,37,37,84.0738,0.058,85.069,95.7777,7.3409,87.9065,0.5303,7.6645,91.7818,0.5537,10.7091,0,923.482,95.5804,89.1761,254.51,7.6,5.4,17.7,4.4,0,0,0,11.9,-
3.5,3.63,12.7,-,47,37.3,37,84.6933,0.058,85.66,92.4404,10.5042,81.4422,0.494,11.3632,88.1024,0.5344,6.7804,0,943.875,92.1362,86.9797,281.98,9.38,7.52,15.05,2.27,0,0,0,12.78,-
3.5,3.63,12.7,-,47,37.1,37,71.9846,0.032,72.652,81.1947,8.7779,71.7543,0.6625,10.8109,88.3732,0.8159,8.5428,0,942.3281,95.0965,89.7291,294.54,9.8,8.2,12.2,2.1,0,0,0,14.7,-
3.5,3.63,12.7,-,47,38.4,37.3,81.6021,0.029,82.279,86.7463,27.3724,45.0072,14.3668,31.5545,51.8837,16.5618,3.9964,0.4708,941.0563,91.0882,85.809,278.2,20.2,0.5,7.7,0.5,1.3,2.1,0.3,14.4,-
3.5,3.63,12.7,-,47,37.9,37,87.2573,0.033,87.715,100.3749,17.4382,81.6115,1.3251,17.3731,81.3067,1.3202,12.6594,0,939.8936,95.9805,90.301,312.44,13.9,0.6,17.7,0.1,0,0,0,14.7,-
3.5,3.63,12.7,-,47,37,37,77.8733,0.041,79.212,88.6847,13.9863,73.3096,1.3888,15.7708,82.6632,1.5661,9.473,0,880.5806,101.7382,92.2935,247.36,13.4,0.5,14.6,3,0.1,0.3,0.6,14.5,-
3.5,3.63,12.7,-,47,37,37,71.316,0.048,72.751,82.2895,10.6279,71.1544,0.5072,12.9152,86.4684,0.6164,9.5388,0,906.48,112.5472,102.1014,237.13,10,6.6,12.7,3.2,0,0,0,14.5,-
3.5,3.63,12.7,-,47,37,37,75.7306,0.048,76.989,84.9056,17.3022,67.0637,0.5398,20.3781,78.9861,0.6358,7.9167,0,904.5286,91.5201,82.8633,271.72,17.3,1.2,13.3,3.8,0,0,0,11.4,-
3.5,3.63,12.7,-,47,37,37,64.3524,0.04,65.197,72.7843,7.5654,64.6853,0.5336,10.3943,88.8726,0.7331,7.5871,0,906.5752,89.008,80.8267,262.84,8.3,8.2,10.6,6.4,0,0,0,13.5,-
3.5,3.63,12.7,-,47,37,37,82.6616,0.036,83.4,91.6132,18.7521,71.64,1.2212,20.4687,78.1983,1.333,8.213,0,906.5605,89.3298,81.0799,269.07,16.1,2.1,14,4.3,0,0,0,10.5,-
3.5,3.63,12.7,3.426,45.42,49.5,49.5,6.4151,0.001,6.79,6.7905,6.6392,0.0663,0.085,97.7721,0.9766,1.2513,0.0001,0,0,0,0,18.19,45.28,0,0,0,0,0,0,0.14,-
3.5,3.63,12.7,3.413,45.5761,49.5,49.5,6.2357,0.001,6.494,6.4936,6.3747,0.0386,0.0803,98.1683,0.5949,1.2368,0.0001,0,0,0,0,14.63,45.43,0,0,0,0,0,0,0.1461,-
3.5,3.63,12.7,3.358,45.36,49.5,49.5,5.0075,0.002,5.52,5.5202,5.5202,0,0,100,0,0,0.0002,0,0,0,0,15.84,45.17,0,0,0,0,0,0,0.19,-
3.5,3.63,12.7,3.394,45.61,49.5,49.5,6.0723,0.002,6.682,6.6817,6.6817,0,0,100,0,0,0.0001,0,0,0,0,20.85,45.42,0,0,0,0,0,0,0.19,-
3.5,3.63,12.7,3.334,45.46,49.5,49.5,5.2587,0.003,6.001,6.0009,6.0009,0,0,100,0,0,0.0001,0,0,0,0,24.29,45.31,0,0,0,0,0,0,0.15,-
3.5,3.63,12.7,3.617,45.55,49.5,49.5,26.8567,0.01,28.196,28.6049,10.9277,0.0458,17.6314,38.2023,0.1602,61.6375,0,0.4086,0,0,0,16.8,26.16,0,0,0,6.22,6.03,0.8,6.34,-
3.5,3.63,12.7,3.593,45.31,50.7,47.7,10.2571,0.002,10.741,10.7412,10.7412,0,0,100,0,0,0.0001,0,0,0,0,19.55,45.09,0,0,0,0,0,0,0.22,-
3.5,3.63,12.7,2.201,45.65,49.5,51.4,2.4379,0,2.477,2.4769,2.4407,0.0002,0.036,98.54,0.0062,1.4537,0,0,0,0,0,21.97,45.47,0,0,0,0,0,0,0.18,-
3.5,3.63,12.7,2.2,45.64,49.5,51.4,2.1886,0,2.225,2.2248,2.2219,0.0004,0.0025,99.8685,0.0196,0.1119,0,0,0,0,0,20.64,45.62,0,0,0,0,0,0,0.02,-
3.5,3.63,12.7,2.203,45.65,49.5,51.4,1.32,0,1.37,1.3704,1.0531,0.1311,0.1862,76.8504,9.5638,13.5858,0,0,0,0,0,12.22,45.56,0,0,0,0,0,0,0.09,-
3.5,3.63,12.7,2.202,45.55,49.5,51.4,2.7891,0,2.85,2.8506,2.7546,0.0358,0.0602,96.632,1.2568,2.1112,0.0002,0,0,0,0,19.79,45.34,0,0,0,0,0,0,0.21,-
3.5,3.63,12.7,2.204,45.57,49.5,51.4,2.5084,0,2.672,2.6724,2.6152,0.0507,0.0066,97.8575,1.8965,0.246,0.0001,0,0,0,0,21.68,45.39,0,0,0,0,0,0,0.18,-
3.5,3.63,12.7,3.601,45.52,47.7,50.7,37.99,0.018,39.534,40.4852,9.7955,30.6866,0.003,24.1954,75.7972,0.0074,0.9511,0,0,0,0,23.5,10.68,6.94,18.34,0.84,0,0,0,8.72,-
3.5,3.63,12.7,3.62,45.62,49.5,52.4,42.9731,0.012,44.71,44.9448,31.7759,1.0231,12.1458,70.6998,2.2765,27.0238,0,0.2349,0,0,0,18.95,36.19,0,0,0,0.68,2.11,0.52,6.12,-
3.5,3.63,12.7,3.621,45.64,50.2,47.7,18.0803,0.004,18.937,19.0459,6.9705,11.8529,0.2224,36.5986,62.2335,1.168,0.1086,0,0,0,0,20.75,27.47,7.14,8.75,0.41,0,0,0,1.87,-
3.5,3.63,12.7,3.789,45.54,49.1,47.7,53.7104,0,53.72,54.8416,22.4085,32.4157,0.0174,40.8604,59.1078,0.0317,1.1221,0,0,0,0,15.48,25.96,0,10.02,0.72,0,0,0,8.84,-
3.5,3.63,12.7,3.79,45.64,49.5,51.4,52.3861,0.015,53.985,55.1921,26.2886,28.8981,0.0054,47.6312,52.3591,0.0097,1.2069,0,0,0,0,26.94,25.71,1.09,8,0.82,0,0,0,10.02,-
3.5,3.63,12.7,3.792,45.6,49.8,47.7,51.6703,0.014,53.062,53.8897,17.1252,36.7345,0.0301,31.7782,68.166,0.0558,0.8274,0,0,0,0,23.6,20.77,2.44,15.05,1.11,0,0,0,6.23,-
3.5,3.63,12.7,3.794,45.77,50.9,51.4,53.5334,0.015,54.999,55.9325,25.6408,30.2604,0.0313,45.8424,54.1016,0.056,0.9332,0,0,0,0,23.85,27.73,1.02,8.14,0.73,0,0,0,8.15,-
3.5,3.63,12.7,3.797,45.69,50.9,47.7,16.1567,0.001,16.722,16.7228,16.7228,0,0,100,0,0,0.0012,0,0,0,0,23.43,45.3,0,0,0,0,0,0,0.39,-
3.44,3.63,12.487,-,47.3,37,37,66.1385,0.033,68.332,77.312,14.6014,62.485,0.2257,18.8864,80.8218,0.2919,8.9804,0,1107.0774,39.2605,43.4914,130.27,23.34,0.08,11.9,0.098,0,0,0,11.882,220
3.44,3.63,12.487,-,47.3,37,37,59.4191,0.039,64.062,66.0474,23.2002,27.2135,15.6336,35.1266,41.2031,23.6703,0.9487,1.0365,1104.9231,29.1418,32.2536,86.6,26.589,0.1605,6.8722,1.0177,0.0313,2.279,0.204,10.1463,220
